pt,comparator,a_dato_cases,b_dato_without_pt,c_comparator_cases,d_comparator_without_pt,n_dato,n_comparator,ror,ror_ci_lower,ror_ci_upper,prr,chi2_yates,ic,ic025,expected_count,ebgm,eb05,ror_signal,prr_signal,bcpnn_signal,mgps_signal,consensus_signal,four_algorithm_signal
Constipation,trial_aligned_chemo,3,179,2,938,182,940,7.860335195530726,1.3040496310913003,47.37923152080803,7.747252747252747,4.216856930189565,1.416630351411567,-1.4787571269568884,0.8110516934046346,3.4471563048999614,1.621607743240395,True,True,False,False,False,False
Malaise,trial_aligned_chemo,7,175,5,935,182,940,7.48,2.3473242883913694,23.8358203324105,7.230769230769232,12.85171824940442,1.6161571223247504,-0.4657478456133919,1.946524064171123,3.4777542984796277,1.9779426043342718,True,True,False,False,False,False
Dyspnoea,trial_aligned_chemo,7,175,7,933,182,940,5.331428571428572,1.8470438798804454,15.388985027299256,5.164835164835165,9.519151806778472,1.4365126548762472,-0.5513722798159868,2.270944741532977,3.104570212015433,1.7656973907492326,True,True,False,False,False,False
Pruritus,trial_aligned_chemo,4,178,4,936,182,940,5.258426966292135,1.3029964803154628,21.221127284345265,5.164835164835165,4.493284611197465,1.3237865934381439,-1.1711425775484374,1.2976827094474153,3.1160974307404734,1.5631053816897804,True,True,False,False,False,False
Cerebral haemorrhage,trial_aligned_chemo,2,180,2,938,182,940,5.211111111111111,0.7292888370311561,37.23583528700791,5.164835164835165,1.3375146993131712,1.121748507134504,-2.065442317312031,0.6488413547237076,3.1337843125298077,1.3534168534947062,False,False,False,False,False,False
Alopecia,trial_aligned_chemo,2,180,2,938,182,940,5.211111111111111,0.7292888370311561,37.23583528700791,5.164835164835165,1.3375146993131712,1.121748507134504,-2.065442317312031,0.6488413547237076,3.1337843125298077,1.3534168534947062,False,False,False,False,False,False
Oedema peripheral,trial_aligned_chemo,2,180,2,938,182,940,5.211111111111111,0.7292888370311561,37.23583528700791,5.164835164835165,1.3375146993131712,1.121748507134504,-2.065442317312031,0.6488413547237076,3.1337843125298077,1.3534168534947062,False,False,False,False,False,False
Hypersensitivity,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Intentional product use issue,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Skin irritation,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Hyponatraemia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Oral pain,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Coronavirus infection,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Myalgia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Leukoencephalopathy,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Cardiac failure,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Conjunctivitis,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Insomnia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Amnesia,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Osteomyelitis,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Metastases to pleura,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Palpitations,trial_aligned_chemo,1,181,1,939,182,940,5.1878453038674035,0.32300001981986576,83.3242639175955,5.164835164835165,0.11362608658438828,0.8635099059262744,-3.0132410972796264,0.3244206773618538,3.1517932339586845,1.2055265740530312,False,False,False,False,False,False
Chest discomfort,trial_aligned_chemo,3,179,4,936,182,940,3.921787709497207,0.8702784658308694,17.67298565026471,3.8736263736263736,1.9695684977990373,1.097647534935822,-1.5806892176482557,1.1354723707664884,2.854773750482345,1.3429397478731209,False,False,False,False,False,False
Rash,trial_aligned_chemo,5,177,8,932,182,940,3.290960451977401,1.0642924119882131,10.176170171360052,3.228021978021978,3.2746136078181274,1.0760815488373394,-1.0496620040705995,2.10873440285205,2.5819720397654815,1.3622238548699044,True,False,False,False,False,False
Candida infection,trial_aligned_chemo,2,180,4,936,182,940,2.6,0.4726606673923412,14.302015095300344,2.5824175824175826,0.3421000456304162,0.7629140462038415,-2.1740201179576575,0.9732620320855615,2.544631738719579,1.0989740000135564,False,False,False,False,False,False
Dry skin,trial_aligned_chemo,2,180,4,936,182,940,2.6,0.4726606673923412,14.302015095300344,2.5824175824175826,0.3421000456304162,0.7629140462038415,-2.1740201179576575,0.9732620320855615,2.544631738719579,1.0989740000135564,False,False,False,False,False,False
Throat tightness,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Jaundice cholestatic,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Anaphylactic reaction,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Dysarthria,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Pneumonia aspiration,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Renal impairment,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Performance status decreased,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Bacteraemia,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Dizziness,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Intestinal perforation,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Cataract,trial_aligned_chemo,1,181,2,938,182,940,2.591160220994475,0.23371279331198758,28.728043491831205,2.5824175824175826,0.00043956670789138577,0.604379954548397,-3.0609516531042784,0.48663101604278075,2.73916182649559,1.0476995562061537,False,False,False,False,False,False
Interstitial lung disease,trial_aligned_chemo,7,175,15,925,182,940,2.466666666666667,0.9913072563109301,6.137798755844089,2.4102564102564106,2.931608662613981,0.8823484113457271,-0.858724401201861,3.5686274509803924,2.17220656316313,1.2354236492707904,False,False,False,False,False,False
Pyrexia,trial_aligned_chemo,6,176,13,927,182,940,2.430944055944056,0.911734284771116,6.481591294565906,2.3837700760777687,2.3033720331785057,0.8596758166911399,-1.0010596136170875,3.0819964349376114,2.1872259346828233,1.2022366547205618,False,False,False,False,False,False
Decreased appetite,trial_aligned_chemo,3,179,7,933,182,940,2.2338387869114125,0.5722209416889031,8.720470298031772,2.2135007849293564,0.5722177022235378,0.7218599773960629,-1.7382965092391882,1.6221033868092691,2.269710296342895,1.067714796172813,False,False,False,False,False,False
Nausea,trial_aligned_chemo,14,168,36,904,182,940,2.0925925925925926,1.1045931381679874,3.9643046903550787,2.0085470085470085,4.474131690376151,0.7518811424301667,-0.4646880837140531,8.110516934046347,1.8486312369505258,1.2115245815972417,True,True,False,False,False,False
Ascites,trial_aligned_chemo,2,180,5,935,182,940,2.077777777777778,0.39999767698601363,10.792963915083224,2.065934065934066,0.14056180451821543,0.6122207077655801,-2.2315957415966716,1.1354723707664884,2.3259884112771654,1.0045464533947397,False,False,False,False,False,False
Hepatic enzyme increased,trial_aligned_chemo,2,180,5,935,182,940,2.077777777777778,0.39999767698601363,10.792963915083224,2.065934065934066,0.14056180451821543,0.6122207077655801,-2.2315957415966716,1.1354723707664884,2.3259884112771654,1.0045464533947397,False,False,False,False,False,False
Pulmonary embolism,trial_aligned_chemo,1,181,3,937,182,940,1.725598526703499,0.17848924344766234,16.68274355274761,1.721611721611722,0.0,0.3847829129682981,-3.120983085890033,0.6488413547237076,2.4220659938045617,0.9264138548753034,False,False,False,False,False,False
Product use issue,trial_aligned_chemo,1,181,3,937,182,940,1.725598526703499,0.17848924344766234,16.68274355274761,1.721611721611722,0.0,0.3847829129682981,-3.120983085890033,0.6488413547237076,2.4220659938045617,0.9264138548753034,False,False,False,False,False,False
Therapy non-responder,trial_aligned_chemo,1,181,3,937,182,940,1.725598526703499,0.17848924344766234,16.68274355274761,1.721611721611722,0.0,0.3847829129682981,-3.120983085890033,0.6488413547237076,2.4220659938045617,0.9264138548753034,False,False,False,False,False,False
Hypocalcaemia,trial_aligned_chemo,1,181,3,937,182,940,1.725598526703499,0.17848924344766234,16.68274355274761,1.721611721611722,0.0,0.3847829129682981,-3.120983085890033,0.6488413547237076,2.4220659938045617,0.9264138548753034,False,False,False,False,False,False
Pulmonary toxicity,trial_aligned_chemo,2,180,7,933,182,940,1.480952380952381,0.30516873869686884,7.186908999965106,1.4756671899529044,0.0013258090192195722,0.35115316664118695,-2.346627523518645,1.4598930481283423,1.9848913196029652,0.8572336499244786,False,False,False,False,False,False
Blister,trial_aligned_chemo,2,180,7,933,182,940,1.480952380952381,0.30516873869686884,7.186908999965106,1.4756671899529044,0.0013258090192195722,0.35115316664118695,-2.346627523518645,1.4598930481283423,1.9848913196029652,0.8572336499244786,False,False,False,False,False,False
Hepatic function abnormal,trial_aligned_chemo,3,179,11,929,182,940,1.4154393092940578,0.39095201053226913,5.124589167778364,1.4085914085914086,0.02792492825061978,0.3369769813253328,-1.9368066854887762,2.270944741532977,1.7826029904303449,0.838570275533015,False,False,False,False,False,False
Metastases to liver,trial_aligned_chemo,3,179,11,929,182,940,1.4154393092940578,0.39095201053226913,5.124589167778364,1.4085914085914086,0.02792492825061978,0.3369769813253328,-1.9368066854887762,2.270944741532977,1.7826029904303449,0.838570275533015,False,False,False,False,False,False
Abdominal pain,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Pain,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Dysphonia,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Pain in extremity,trial_aligned_chemo,1,181,4,936,182,940,1.292817679558011,0.14366168389754724,11.634121967898608,1.2912087912087913,0.0,0.19423793007511886,-3.1864842967025435,0.8110516934046346,2.170769434815331,0.8302956588700718,False,False,False,False,False,False
Dehydration,trial_aligned_chemo,2,180,9,931,182,940,1.1493827160493828,0.24628494013089383,5.3640333316805195,1.1477411477411479,0.0,0.13016729220457787,-2.4580012629748498,1.7843137254901962,1.7310409441062926,0.7476009049108926,False,False,False,False,False,False
Death,trial_aligned_chemo,4,178,19,921,182,940,1.0892962743938497,0.36619861916554464,3.2402262360031426,1.0873337189126664,0.0,0.0889816276216731,-1.8258876255514191,3.730837789661319,1.424911672035017,0.7147681202192873,False,False,False,False,False,False
Fatigue,trial_aligned_chemo,5,177,24,916,182,940,1.0781544256120528,0.4059098639852364,2.8637317508232183,1.076007326007326,0.0,0.07978298345360815,-1.6494421200243734,4.704099821746881,1.3538606264643265,0.7142839709861194,False,False,False,False,False,False
Therapy cessation,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Hepatic failure,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Back pain,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Erythema,trial_aligned_chemo,1,181,5,935,182,940,1.0331491712707181,0.11998936331143864,8.895765263183259,1.032967032967033,0.0,0.025948452037635364,-3.253958889936216,0.9732620320855615,1.9667167189732506,0.7522477181597124,False,False,False,False,False,False
Platelet count decreased,trial_aligned_chemo,2,180,11,929,182,940,0.9383838383838384,0.2062447909890243,4.269510148194951,0.9390609390609391,0.0,-0.06142197491259549,-2.564084759843534,2.10873440285205,1.5347586330994658,0.662830620402998,False,False,False,False,False,False
Renal failure,trial_aligned_chemo,1,181,6,934,182,940,0.860036832412523,0.10292057189787006,7.186739632968106,0.860805860805861,0.0,-0.12474488640062609,-3.321540451490501,1.1354723707664884,1.7977297960209682,0.6876120611973562,False,False,False,False,False,False
Metastases to central nervous system,trial_aligned_chemo,2,180,12,928,182,940,0.8592592592592593,0.19068233930183068,3.872023373145615,0.860805860805861,0.0,-0.1484498458449089,-2.6150054201004984,2.270944741532977,1.4524141876211512,0.6272677516195813,False,False,False,False,False,False
Mucosal inflammation,trial_aligned_chemo,1,181,7,933,182,940,0.7363851617995264,0.09005194349134922,6.021670221593906,0.7378335949764522,0.0,-0.2611759072830124,-3.388211998178789,1.2976827094474153,1.6554849542903427,0.6332049589545304,False,False,False,False,False,False
Sepsis,trial_aligned_chemo,1,181,7,933,182,940,0.7363851617995264,0.09005194349134922,6.021670221593906,0.7378335949764522,0.0,-0.2611759072830124,-3.388211998178789,1.2976827094474153,1.6554849542903427,0.6332049589545304,False,False,False,False,False,False
Seizure,trial_aligned_chemo,1,181,9,931,182,940,0.5715162676488643,0.07196252475620991,4.538901953396267,0.5738705738705739,0.01106954990134619,-0.5005324439403851,-3.516885218976683,1.6221033868092691,1.429299196611216,0.5466913708750146,False,False,False,False,False,False
Acute kidney injury,trial_aligned_chemo,1,181,9,931,182,940,0.5715162676488643,0.07196252475620991,4.538901953396267,0.5738705738705739,0.01106954990134619,-0.5005324439403851,-3.516885218976683,1.6221033868092691,1.429299196611216,0.5466913708750146,False,False,False,False,False,False
Pleural effusion,trial_aligned_chemo,2,180,18,922,182,940,0.5691358024691358,0.13091087314065544,2.474321298767601,0.5738705738705739,0.20746984196056498,-0.5827320149903622,-2.892239274435834,3.2442067736185383,1.0987171772399906,0.47451330295935584,False,False,False,False,False,False
Fall,trial_aligned_chemo,1,181,10,930,182,940,0.5138121546961326,0.0653681086048511,4.038711474877985,0.5164835164835165,0.05460950467270252,-0.6067983019616283,-3.5784689360216246,1.7843137254901962,1.3379017144988388,0.5117328297179168,False,False,False,False,False,False
Hypoaesthesia,trial_aligned_chemo,1,181,10,930,182,940,0.5138121546961326,0.0653681086048511,4.038711474877985,0.5164835164835165,0.05460950467270252,-0.6067983019616283,-3.5784689360216246,1.7843137254901962,1.3379017144988388,0.5117328297179168,False,False,False,False,False,False
Metastases to lung,trial_aligned_chemo,1,181,10,930,182,940,0.5138121546961326,0.0653681086048511,4.038711474877985,0.5164835164835165,0.05460950467270252,-0.6067983019616283,-3.5784689360216246,1.7843137254901962,1.3379017144988388,0.5117328297179168,False,False,False,False,False,False
Pneumonitis,trial_aligned_chemo,1,181,14,926,182,940,0.3654301499605367,0.04775285294364841,2.7964652637145178,0.3689167974882261,0.4329603228461557,-0.9674908497943999,-3.8058930193174407,2.4331550802139037,1.0653927415228295,0.40750111646626475,False,False,False,False,False,False
Anaemia,trial_aligned_chemo,1,181,15,925,182,940,0.3406998158379374,0.0447219266430283,2.595513503667437,0.3443223443223444,0.5597863077128136,-1.0451472340521428,-3.8582723194655113,2.5953654188948305,1.0137705682721165,0.3877561976075044,False,False,False,False,False,False
Asthenia,trial_aligned_chemo,1,181,21,919,182,940,0.24177847934754013,0.03231644380406828,1.8088881756305693,0.24594453165881738,1.4599182253916303,-1.4395796835416352,-4.140645086900523,3.5686274509803924,0.7854291003110035,0.30041807383101027,False,False,False,False,False,False
Neutrophil count decreased,trial_aligned_chemo,2,180,57,883,182,940,0.17212475633528265,0.041641774298791734,0.711471406835325,0.1812222864854444,6.580869030348794,-2.010122418916702,-4.008197259593922,9.570409982174688,0.42538075876968157,0.18371318210042795,False,False,False,False,False,False
Vomiting,trial_aligned_chemo,1,181,32,908,182,940,0.15676795580110497,0.02128479651460197,1.1546359839144924,0.1614010989010989,3.4105330839373384,-1.9641992785721532,-4.551985802481325,5.352941176470588,0.5558829931072052,0.2126191886684082,False,False,False,False,False,False
Diarrhoea,trial_aligned_chemo,1,181,42,898,182,940,0.11812680873454354,0.016153607940687754,0.8638282539134926,0.12297226582940869,5.334144123203324,-2.317119679396438,-4.846979132678946,6.975044563279857,0.4391946867306092,0.16798718276694735,False,False,False,False,False,False
White blood cell count decreased,trial_aligned_chemo,1,181,71,869,182,940,0.06762119679402381,0.00933416280995061,0.4898807047785245,0.07274415725119951,11.315665031397176,-3.0213783780806205,-5.468221118877557,11.679144385026738,0.27300298311794297,0.1044206667488345,False,False,False,False,False,False
Myelosuppression,trial_aligned_chemo,1,181,164,776,182,940,0.026142029376094864,0.0036361741022452342,0.18794636359095773,0.03149289734655589,33.37428273120862,-4.1840001866540355,-6.555453292291698,26.764705882352942,0.12333583375662202,0.047174612701305074,False,False,False,False,False,False
